id,created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,temperature,humidity,pm10_corrected_ugm3,pm10_flag
109214,2026-05-29 14:56:08.958716+00:00,14.71,14.45,3444.91,0.0,19.63,34.7,55.7,14.71,adjusted_min
109215,2026-05-29 14:59:17.336478+00:00,13.13,14.68,3090.29,0.0,19.63,34.8,55.2,14.68,ok
109216,2026-05-29 15:00:12.364852+00:00,14.71,13.29,3545.94,0.0,19.63,34.8,55.1,14.71,adjusted_min
109217,2026-05-29 15:01:13.640260+00:00,13.3,14.68,3276.71,0.0,19.63,34.8,55.1,14.68,ok
109218,2026-05-29 15:02:15.224842+00:00,12.6,16.07,2941.84,0.0,19.63,34.8,55.0,16.07,ok
109219,2026-05-29 15:03:16.489201+00:00,14.54,16.77,3387.46,0.0,19.63,34.8,55.0,16.77,ok
109220,2026-05-29 15:04:17.670050+00:00,13.13,16.31,3191.89,0.0,19.63,34.8,55.0,16.31,ok
109221,2026-05-29 15:05:19.078828+00:00,15.06,15.38,2951.11,0.0,19.63,34.7,54.9,15.38,ok
109222,2026-05-29 15:06:20.310601+00:00,12.42,15.38,3331.41,0.0,19.63,34.7,54.9,15.38,ok
109223,2026-05-29 15:07:21.662397+00:00,15.24,15.84,2932.62,0.0,19.63,34.8,54.9,15.84,ok
109224,2026-05-29 15:08:22.707895+00:00,12.77,15.61,3041.25,0.0,19.63,34.8,54.8,15.61,ok
109225,2026-05-29 15:09:27.662699+00:00,13.48,14.21,3632.47,0.0,19.63,34.8,54.8,14.21,ok
109226,2026-05-29 15:13:25.375322+00:00,14.01,17.0,3709.18,0.0,19.63,34.8,54.9,17.0,ok
109227,2026-05-29 15:14:26.514509+00:00,15.06,16.54,3533.83,0.0,19.63,34.8,54.9,16.54,ok
109228,2026-05-29 15:15:27.859165+00:00,13.13,16.31,3060.73,0.0,19.63,34.9,54.9,16.31,ok
109229,2026-05-29 15:19:30.144647+00:00,12.6,16.07,3314.86,0.0,19.63,34.9,54.8,16.07,ok
109230,2026-05-29 15:20:31.526184+00:00,13.65,15.14,3387.46,0.0,19.63,34.9,54.9,15.14,ok
109231,2026-05-29 15:21:33.245565+00:00,11.54,15.14,3036.4,0.0,19.63,34.9,54.9,15.14,ok
109232,2026-05-29 15:22:34.403423+00:00,12.6,17.0,3651.43,0.0,19.63,34.9,55.0,17.0,ok
109233,2026-05-29 15:23:34.670072+00:00,12.42,13.05,3012.36,0.0,19.63,34.9,55.0,13.05,ok
109234,2026-05-29 15:24:36.063805+00:00,14.01,16.31,3110.23,0.0,19.63,34.9,55.0,16.31,ok
109235,2026-05-29 15:25:37.276382+00:00,12.24,17.7,3416.01,0.0,19.63,34.9,55.1,17.7,ok
109236,2026-05-29 15:26:38.401116+00:00,15.06,14.68,3090.29,0.0,19.63,34.9,55.1,15.06,adjusted_min
109237,2026-05-29 15:27:40.711546+00:00,13.65,15.84,3186.69,0.0,19.63,34.9,55.2,15.84,ok
109238,2026-05-29 15:31:43.310755+00:00,15.24,17.0,3410.27,0.0,19.63,34.9,55.2,17.0,ok
109239,2026-05-29 15:32:44.303969+00:00,15.24,16.31,3552.02,0.0,19.63,34.8,55.4,16.31,ok
109240,2026-05-29 15:36:46.476738+00:00,15.24,14.45,3150.67,0.0,19.63,34.8,55.5,15.24,adjusted_min
109241,2026-05-29 15:40:47.027741+00:00,15.24,14.21,3376.14,0.0,19.63,34.8,55.5,15.24,adjusted_min
109242,2026-05-29 15:41:48.682131+00:00,12.95,16.31,3696.23,0.0,19.63,34.8,55.4,16.31,ok
109243,2026-05-29 15:42:49.144990+00:00,15.42,16.77,3527.79,0.0,19.63,34.8,55.4,16.77,ok
109244,2026-05-29 15:43:50.319559+00:00,14.89,14.91,3228.6,0.0,19.63,34.8,55.4,14.91,ok
109245,2026-05-29 15:46:58.364121+00:00,15.24,14.45,3191.89,0.0,19.63,34.8,55.5,15.24,adjusted_min
109246,2026-05-29 15:48:53.542539+00:00,14.36,14.45,3260.55,0.0,19.63,34.9,55.3,14.45,ok
109247,2026-05-29 15:49:54.400395+00:00,17.18,16.31,3186.69,0.0,19.63,34.9,55.4,17.18,adjusted_min
109248,2026-05-29 15:50:55.483987+00:00,14.71,17.47,3309.37,0.0,19.63,34.8,55.4,17.47,ok
109249,2026-05-29 15:54:03.152178+00:00,14.89,16.77,3223.31,0.0,19.63,34.8,55.6,16.77,ok
109250,2026-05-29 15:54:58.206426+00:00,13.83,14.68,3287.54,0.0,19.63,34.7,55.6,14.68,ok
109251,2026-05-29 15:59:00.304824+00:00,14.71,13.98,3085.33,0.0,19.63,34.8,55.4,14.71,adjusted_min
109252,2026-05-29 16:00:01.526385+00:00,12.42,17.7,3527.79,0.0,19.63,34.7,55.3,17.7,ok
109253,2026-05-29 16:01:02.608293+00:00,13.83,16.54,3387.46,0.0,19.63,34.7,55.4,16.54,ok
109254,2026-05-29 16:02:04.245283+00:00,14.01,17.23,3125.31,0.0,19.63,34.7,55.5,17.23,ok
109255,2026-05-29 16:03:05.510494+00:00,13.65,17.7,3207.55,0.0,19.63,34.7,55.5,17.7,ok
109256,2026-05-29 16:07:09.957338+00:00,13.65,18.16,3171.18,0.0,19.63,34.7,55.5,18.16,ok
109257,2026-05-29 16:08:11.120576+00:00,13.65,16.07,3359.26,0.0,19.63,34.7,55.4,16.07,ok
109258,2026-05-29 16:09:12.533394+00:00,11.54,14.91,3533.83,0.0,19.63,34.6,55.3,14.91,ok
109259,2026-05-29 16:10:12.262229+00:00,14.01,17.47,3533.83,0.0,19.63,34.6,55.2,17.47,ok
109260,2026-05-29 16:11:13.788008+00:00,12.6,16.54,3090.29,0.0,19.63,34.6,55.0,16.54,ok
109261,2026-05-29 16:14:24.050853+00:00,15.77,15.38,3212.79,0.0,19.63,34.6,55.1,15.77,adjusted_min
109262,2026-05-29 16:15:18.936416+00:00,11.54,14.91,2748.15,0.0,19.63,34.5,55.2,14.91,ok
109263,2026-05-29 16:16:20.062744+00:00,15.24,15.14,3314.86,0.0,19.63,34.6,55.1,15.24,adjusted_min
109264,2026-05-29 16:17:21.809905+00:00,14.36,14.91,2794.83,0.0,19.63,34.6,55.0,14.91,ok
109265,2026-05-29 16:18:22.015285+00:00,13.65,17.23,3353.66,0.0,19.63,34.6,55.0,17.23,ok
109266,2026-05-29 16:19:23.509986+00:00,13.3,16.77,3309.37,0.0,19.63,34.6,55.0,16.77,ok
109267,2026-05-29 16:20:24.711111+00:00,13.83,16.07,3348.08,0.0,19.63,34.6,55.0,16.07,ok
109268,2026-05-29 16:21:25.520163+00:00,14.54,16.54,3060.73,0.0,19.63,34.6,55.1,16.54,ok
109269,2026-05-29 16:24:33.543034+00:00,11.36,15.61,3533.83,0.0,19.63,34.6,55.0,15.61,ok
109270,2026-05-29 16:26:28.801974+00:00,14.89,15.61,2777.73,0.0,19.63,34.6,55.0,15.61,ok
109271,2026-05-29 16:30:30.967954+00:00,17.71,16.77,3468.29,0.0,19.63,34.6,54.8,17.71,adjusted_min
109272,2026-05-29 16:31:32.344077+00:00,15.77,16.07,2794.83,0.0,19.63,34.6,55.0,16.07,ok
109273,2026-05-29 16:32:33.790894+00:00,13.65,16.07,3410.27,0.0,19.63,34.6,55.1,16.07,ok
109274,2026-05-29 16:34:35.274020+00:00,14.18,17.23,3657.78,0.0,19.63,34.6,55.1,17.23,ok
109275,2026-05-29 16:35:36.417184+00:00,14.01,15.84,3404.54,0.0,19.63,34.6,55.2,15.84,ok
109276,2026-05-29 16:36:37.419832+00:00,15.06,16.07,3342.51,0.0,19.63,34.6,55.3,16.07,ok
109277,2026-05-29 16:37:38.148658+00:00,14.18,16.77,3233.89,0.0,19.63,34.5,55.3,16.77,ok
109278,2026-05-29 16:38:39.161469+00:00,14.54,20.02,3348.08,0.0,19.63,34.5,55.4,20.02,ok
109279,2026-05-29 16:39:39.823390+00:00,13.83,15.14,3539.87,0.0,19.63,34.5,55.5,15.14,ok
109280,2026-05-29 16:40:40.914002+00:00,13.65,14.91,3582.64,0.0,19.63,34.5,55.5,14.91,ok
109281,2026-05-29 16:41:41.786904+00:00,13.83,15.84,3398.83,0.0,19.63,34.5,55.5,15.84,ok
109282,2026-05-29 16:42:43.004846+00:00,14.71,14.21,3664.14,0.0,19.63,34.5,55.7,14.71,adjusted_min
109283,2026-05-29 16:43:43.829111+00:00,12.77,15.84,2891.64,0.0,19.63,34.5,55.7,15.84,ok
109284,2026-05-29 16:44:44.931305+00:00,13.83,15.38,2946.47,0.0,19.63,34.5,55.8,15.38,ok
109285,2026-05-29 16:45:45.937259+00:00,14.71,13.98,3722.2,0.0,19.63,34.5,55.9,14.71,adjusted_min
109286,2026-05-29 16:46:47.022022+00:00,13.65,16.31,3539.87,0.0,19.63,34.5,55.9,16.31,ok
109287,2026-05-29 16:47:47.864921+00:00,13.83,14.68,3348.08,0.0,19.63,34.5,55.8,14.68,ok
109288,2026-05-29 16:48:48.734001+00:00,12.24,16.07,3503.81,0.0,19.63,34.6,55.7,16.07,ok
109289,2026-05-29 16:49:49.432858+00:00,14.71,17.7,3676.93,0.0,19.63,34.6,55.7,17.7,ok
109290,2026-05-29 16:50:50.552297+00:00,14.01,13.52,3515.77,0.0,19.63,34.6,55.8,14.01,adjusted_min
109291,2026-05-29 16:51:51.387425+00:00,14.18,17.7,3017.14,0.0,19.63,34.6,55.7,17.7,ok
109292,2026-05-29 16:52:52.454467+00:00,12.95,14.45,3070.54,0.0,19.63,34.6,55.8,14.45,ok
109293,2026-05-29 16:53:53.344065+00:00,12.77,16.07,3515.77,0.0,19.63,34.6,55.9,16.07,ok
109294,2026-05-29 16:54:54.198961+00:00,14.18,15.61,3645.09,0.0,19.63,34.5,56.1,15.61,ok
109295,2026-05-29 16:55:55.392360+00:00,14.36,15.84,3527.79,0.0,19.63,34.5,56.4,15.84,ok
109296,2026-05-29 16:56:56.362869+00:00,14.18,15.38,3990.42,0.0,19.63,34.5,56.4,15.38,ok
109297,2026-05-29 16:57:57.043342+00:00,13.65,15.14,2923.44,0.0,19.63,34.4,56.5,15.14,ok
109298,2026-05-29 16:58:58.152921+00:00,12.77,13.52,3670.53,0.0,19.63,34.4,56.5,13.52,ok
109299,2026-05-29 16:59:58.766951+00:00,15.06,13.98,3181.51,0.0,19.63,34.5,56.4,15.06,adjusted_min
109300,2026-05-29 17:00:59.962008+00:00,13.13,15.38,3376.14,0.0,19.63,34.4,56.5,15.38,ok
109301,2026-05-29 17:02:01.242035+00:00,14.36,15.38,3271.31,0.0,19.63,34.5,56.5,15.38,ok
109302,2026-05-29 17:03:02.234589+00:00,13.83,16.77,2955.76,0.0,19.63,34.4,56.5,16.77,ok
109303,2026-05-29 17:04:03.047304+00:00,12.95,17.7,3276.71,0.0,19.63,34.5,56.5,17.7,ok
109304,2026-05-29 17:05:04.099893+00:00,14.01,16.07,2869.22,0.0,19.63,34.5,56.5,16.07,ok
109305,2026-05-29 17:06:04.899201+00:00,15.06,15.61,3521.78,0.0,19.63,34.5,56.6,15.61,ok
109306,2026-05-29 17:07:05.825527+00:00,13.83,17.23,3017.14,0.0,19.63,34.4,56.7,17.23,ok
109307,2026-05-29 17:08:06.448983+00:00,13.65,13.52,3638.77,0.0,19.63,34.4,56.6,13.65,adjusted_min
109308,2026-05-29 17:09:07.496508+00:00,14.89,17.0,3387.46,0.0,19.63,34.4,56.7,17.0,ok
109309,2026-05-29 17:10:09.032186+00:00,15.95,15.14,3100.24,0.0,19.63,34.4,56.7,15.95,adjusted_min
109310,2026-05-29 17:11:10.082711+00:00,14.89,15.61,3191.89,0.0,19.63,34.3,56.9,15.61,ok
109311,2026-05-29 17:12:10.812865+00:00,15.06,14.45,3558.11,0.0,19.63,34.3,57.0,15.06,adjusted_min
109312,2026-05-29 17:13:11.828630+00:00,14.54,16.31,3715.68,0.0,19.63,34.3,56.9,16.31,ok
109313,2026-05-29 17:14:12.904044+00:00,15.59,17.47,2794.83,0.0,19.63,34.3,56.8,17.47,ok
109314,2026-05-29 17:15:13.885024+00:00,14.36,14.68,3444.91,0.0,19.63,34.3,56.9,14.68,ok
109315,2026-05-29 17:16:14.938159+00:00,15.24,16.31,3570.35,0.0,19.63,34.3,56.8,16.31,ok
109316,2026-05-29 17:17:16.188833+00:00,13.83,15.61,3202.31,0.0,19.63,34.4,56.8,15.61,ok
109317,2026-05-29 17:18:17.213217+00:00,14.01,14.68,3645.09,0.0,19.63,34.4,56.8,14.68,ok
109318,2026-05-29 17:19:18.178913+00:00,13.83,14.91,3450.74,0.0,19.63,34.4,56.6,14.91,ok
109319,2026-05-29 17:20:19.065587+00:00,14.89,14.21,3398.83,0.0,19.63,34.5,56.5,14.89,adjusted_min
109320,2026-05-29 17:21:19.872083+00:00,12.95,14.68,2794.83,0.0,19.63,34.5,56.4,14.68,ok
109321,2026-05-29 17:22:20.621640+00:00,14.01,14.68,3607.43,0.0,19.63,34.6,56.3,14.68,ok
109322,2026-05-29 17:23:21.420769+00:00,13.3,17.7,3160.9,0.0,19.63,34.6,56.3,17.7,ok
109323,2026-05-29 17:24:22.522300+00:00,14.71,13.98,3348.08,0.0,19.63,34.6,56.2,14.71,adjusted_min
109324,2026-05-29 17:25:23.447485+00:00,16.47,15.38,3202.31,0.0,19.63,34.6,56.1,16.47,adjusted_min
109325,2026-05-29 17:26:24.310008+00:00,14.18,15.84,3276.71,0.0,19.63,34.6,56.1,15.84,ok
109326,2026-05-29 17:27:25.311598+00:00,14.54,17.7,3632.47,0.0,19.63,34.6,56.2,17.7,ok
109327,2026-05-29 17:28:25.995613+00:00,13.3,15.84,3456.57,0.0,19.63,34.6,56.2,15.84,ok
109328,2026-05-29 17:30:27.278813+00:00,12.95,13.98,2882.64,0.0,19.63,34.5,56.4,13.98,ok
109329,2026-05-29 17:31:28.297367+00:00,12.77,15.84,3046.1,0.0,19.63,34.4,56.5,15.84,ok
109330,2026-05-29 17:32:29.342409+00:00,15.59,16.31,3244.52,0.0,19.63,34.4,56.6,16.31,ok
109331,2026-05-29 17:33:30.204826+00:00,14.71,14.91,2838.25,0.0,19.63,34.4,56.7,14.91,ok
109332,2026-05-29 17:34:31.003883+00:00,13.65,17.23,3398.83,0.0,19.63,34.4,56.8,17.23,ok
109333,2026-05-29 17:35:31.656698+00:00,16.12,14.91,3491.91,0.0,19.63,34.3,56.8,16.12,adjusted_min
109334,2026-05-29 17:36:32.738738+00:00,14.36,16.77,3176.34,0.0,19.63,34.3,56.9,16.77,ok
109335,2026-05-29 17:37:33.499990+00:00,12.6,17.47,3287.54,0.0,19.63,34.3,56.9,17.47,ok
109336,2026-05-29 17:38:34.179112+00:00,15.24,15.14,3503.81,0.0,19.63,34.3,57.1,15.24,adjusted_min
109337,2026-05-29 17:39:34.837917+00:00,16.3,16.54,3364.87,0.0,19.63,34.3,57.1,16.54,ok
109338,2026-05-29 17:40:35.543498+00:00,14.36,15.61,2493.58,0.0,19.63,34.3,57.0,15.61,ok
109339,2026-05-29 17:41:36.301276+00:00,15.59,15.14,3433.31,0.0,19.63,34.3,57.1,15.59,adjusted_min
109340,2026-05-29 17:42:37.085193+00:00,13.3,15.84,3309.37,0.0,19.63,34.4,57.0,15.84,ok
109341,2026-05-29 17:43:37.826718+00:00,14.01,16.54,2974.45,0.0,19.63,34.4,57.0,16.54,ok
109342,2026-05-29 17:44:38.835222+00:00,14.18,16.31,2896.15,0.0,19.63,34.4,57.1,16.31,ok
109343,2026-05-29 17:45:40.840913+00:00,14.01,16.31,3070.54,0.0,19.63,34.4,57.2,16.31,ok
109344,2026-05-29 17:46:41.884125+00:00,13.3,15.61,3387.46,0.0,19.63,34.4,57.3,15.61,ok
109345,2026-05-29 17:47:42.888146+00:00,15.77,17.23,3348.08,0.0,19.63,34.4,57.4,17.23,ok
109346,2026-05-29 17:48:43.681609+00:00,15.77,15.84,3331.41,0.0,19.63,34.4,57.4,15.84,ok
109347,2026-05-29 17:49:44.358523+00:00,12.6,14.45,2983.86,0.0,19.63,34.4,57.4,14.45,ok
109348,2026-05-29 17:50:45.357283+00:00,14.54,16.31,3364.87,0.0,19.63,34.4,57.4,16.31,ok
109349,2026-05-29 17:51:46.141521+00:00,16.3,15.84,3468.29,0.0,19.63,34.4,57.3,16.3,adjusted_min
109350,2026-05-29 17:52:47.002669+00:00,14.89,18.16,3632.47,0.0,19.63,34.4,57.2,18.16,ok
109351,2026-05-29 17:53:47.726026+00:00,14.89,14.91,3676.93,0.0,19.63,34.4,57.3,14.91,ok
109352,2026-05-29 17:54:48.789044+00:00,14.18,20.25,3017.14,0.0,19.63,34.4,57.3,20.25,ok
109353,2026-05-29 17:55:48.537757+00:00,14.18,15.38,3036.4,0.0,19.63,34.4,57.1,15.38,ok
109354,2026-05-29 17:56:49.653447+00:00,13.83,15.61,3002.82,0.0,19.63,34.5,57.2,15.61,ok
109355,2026-05-29 17:57:50.360735+00:00,16.65,16.54,3552.02,0.0,19.63,34.5,57.2,16.65,adjusted_min
109356,2026-05-29 17:58:51.283790+00:00,15.59,15.61,3433.31,0.0,19.63,34.5,57.3,15.61,ok
109357,2026-05-29 17:59:51.966166+00:00,15.24,18.4,3533.83,0.0,19.63,34.5,57.5,18.4,ok
109358,2026-05-29 18:00:52.859911+00:00,15.59,16.07,3017.14,0.0,19.63,34.5,57.5,16.07,ok
109359,2026-05-29 18:01:53.598166+00:00,12.6,17.47,3041.25,0.0,19.63,34.5,57.5,17.47,ok
109360,2026-05-29 18:02:54.387358+00:00,13.3,14.68,3233.89,0.0,19.63,34.5,57.5,14.68,ok
109361,2026-05-29 18:03:55.074130+00:00,13.13,16.31,2896.15,0.0,19.63,34.5,57.5,16.31,ok
109362,2026-05-29 18:04:56.199912+00:00,15.42,13.98,3017.14,0.0,19.63,34.5,57.4,15.42,adjusted_min
109363,2026-05-29 18:05:56.913310+00:00,14.71,14.91,3249.85,0.0,19.63,34.5,57.4,14.91,ok
109364,2026-05-29 18:06:57.978693+00:00,14.01,19.09,3336.95,0.0,19.63,34.5,57.4,19.09,ok
109365,2026-05-29 18:07:58.555712+00:00,14.89,14.68,3041.25,0.0,19.63,34.5,57.3,14.89,adjusted_min
109366,2026-05-29 18:08:59.502797+00:00,16.3,13.98,3342.51,0.0,19.63,34.4,57.4,16.3,adjusted_min
109367,2026-05-29 18:10:00.173444+00:00,18.24,21.42,3533.83,0.0,19.63,34.4,57.2,21.42,ok
109368,2026-05-29 18:11:00.981682+00:00,17.71,20.02,3632.47,0.0,19.63,34.3,57.2,20.02,ok
109369,2026-05-29 18:12:01.627505+00:00,15.95,19.56,3105.23,0.0,19.63,34.3,57.4,19.56,ok
109370,2026-05-29 18:13:02.844570+00:00,15.77,17.7,3404.54,0.0,19.63,34.3,57.4,17.7,ok
109371,2026-05-29 18:14:03.891050+00:00,16.65,17.23,3255.2,0.0,19.63,34.2,57.4,17.23,ok
109372,2026-05-29 18:15:04.569105+00:00,17.0,19.56,3100.24,0.0,19.63,34.3,57.3,19.56,ok
109373,2026-05-29 18:16:05.344748+00:00,16.12,14.45,3444.91,0.0,19.63,34.3,57.0,16.12,adjusted_min
109374,2026-05-29 18:17:06.471309+00:00,17.71,19.33,3381.79,0.0,19.63,34.2,57.0,19.33,ok
109375,2026-05-29 18:18:07.243706+00:00,16.47,17.7,3348.08,0.0,19.63,34.2,57.2,17.7,ok
109376,2026-05-29 18:19:08.196975+00:00,15.06,16.54,2951.11,0.0,19.63,34.2,57.3,16.54,ok
109377,2026-05-29 18:20:08.948174+00:00,16.12,19.09,3292.98,0.0,19.63,34.1,57.3,19.09,ok
109378,2026-05-29 18:21:09.717299+00:00,20.35,19.33,3075.46,0.0,19.63,34.0,57.5,20.35,adjusted_min
109379,2026-05-29 18:22:10.592348+00:00,16.65,19.79,3433.31,0.0,19.63,33.9,57.5,19.79,ok
109380,2026-05-29 18:23:11.542425+00:00,19.65,26.29,3348.08,0.0,19.63,33.7,57.6,26.29,ok
109381,2026-05-29 18:24:12.566310+00:00,21.94,26.53,3348.08,0.0,19.63,33.7,57.9,26.53,ok
109382,2026-05-29 18:25:13.572828+00:00,19.12,20.72,3060.73,0.0,19.63,33.5,58.0,20.72,ok
109383,2026-05-29 18:26:14.230579+00:00,19.29,23.04,3314.86,0.0,19.63,33.6,58.0,23.04,ok
109384,2026-05-29 18:27:15.221884+00:00,19.65,23.74,3619.92,0.0,19.63,33.5,58.0,23.74,ok
109385,2026-05-29 18:28:16.084406+00:00,18.94,24.67,3462.43,0.0,19.63,33.5,58.1,24.67,ok
109386,2026-05-29 18:29:17.145602+00:00,21.41,23.51,3090.29,0.0,19.63,33.5,58.1,23.51,ok
109387,2026-05-29 18:30:18.104282+00:00,17.88,19.33,3348.08,0.0,19.63,33.5,58.0,19.33,ok
109388,2026-05-29 18:31:18.897250+00:00,20.18,20.49,3017.14,0.0,19.63,33.4,58.0,20.49,ok
109389,2026-05-29 18:32:19.635243+00:00,20.7,23.51,3433.31,0.0,19.63,33.4,58.1,23.51,ok
109390,2026-05-29 18:33:20.590324+00:00,20.53,24.44,2864.76,0.0,19.63,33.3,58.2,24.44,ok
109391,2026-05-29 18:34:21.361586+00:00,19.65,22.58,3748.44,0.0,19.63,33.3,58.2,22.58,ok
109392,2026-05-29 18:35:22.352580+00:00,18.06,22.11,3722.2,0.0,19.63,33.2,58.3,22.11,ok
109393,2026-05-29 18:36:23.147654+00:00,17.53,20.25,3342.51,0.0,19.63,33.2,58.6,20.25,ok
109394,2026-05-29 18:37:23.986400+00:00,18.06,22.35,3728.73,0.0,19.63,33.2,58.5,22.35,ok
109395,2026-05-29 18:38:24.663217+00:00,18.59,22.81,3292.98,0.0,19.63,33.2,58.6,22.81,ok
109396,2026-05-29 18:39:25.509923+00:00,20.0,22.35,3533.83,0.0,19.63,33.2,58.5,22.35,ok
109397,2026-05-29 18:40:26.244740+00:00,17.71,23.04,3041.25,0.0,19.63,33.1,58.6,23.04,ok
109398,2026-05-29 18:41:27.379139+00:00,22.64,26.29,2951.11,0.0,19.63,33.1,58.6,26.29,ok
109399,2026-05-29 18:42:28.386512+00:00,18.77,20.72,3191.89,0.0,19.63,33.1,58.8,20.72,ok
109400,2026-05-29 18:43:29.383794+00:00,15.77,20.72,3632.47,0.0,19.63,33.1,58.7,20.72,ok
109401,2026-05-29 18:44:30.032186+00:00,18.59,19.56,3533.83,0.0,19.63,33.1,58.6,19.56,ok
109402,2026-05-29 18:45:31.197876+00:00,18.06,20.95,3309.37,0.0,19.63,33.1,58.5,20.95,ok
109403,2026-05-29 18:46:31.988487+00:00,19.65,22.58,3331.41,0.0,19.63,33.1,58.5,22.58,ok
109404,2026-05-29 18:47:32.784723+00:00,18.24,20.49,3065.63,0.0,19.63,33.1,58.6,20.49,ok
109405,2026-05-29 18:48:33.399958+00:00,18.77,22.58,3090.29,0.0,19.63,33.1,58.7,22.58,ok
109406,2026-05-29 18:49:34.175752+00:00,18.41,20.95,3202.31,0.0,19.63,33.1,58.7,20.95,ok
109407,2026-05-29 18:50:34.774898+00:00,18.59,22.11,2937.23,0.0,19.63,33.0,58.8,22.11,ok
109408,2026-05-29 18:51:35.575469+00:00,19.82,23.51,3166.04,0.0,19.63,32.9,58.7,23.51,ok
109409,2026-05-29 18:52:36.677337+00:00,21.23,22.11,2993.32,0.0,19.63,32.9,59.2,22.11,ok
109410,2026-05-29 18:53:37.666019+00:00,16.12,23.27,3521.78,0.0,19.63,32.9,59.4,23.27,ok
109411,2026-05-29 18:54:38.402791+00:00,20.0,19.09,3160.9,0.0,19.63,32.9,59.4,20.0,adjusted_min
109412,2026-05-29 18:55:39.303854+00:00,21.23,22.58,3012.36,0.0,19.63,32.8,59.6,22.58,ok
109413,2026-05-29 18:56:39.941888+00:00,18.24,25.83,3287.54,0.0,19.63,32.8,59.8,25.83,ok
109414,2026-05-29 18:57:40.937537+00:00,21.23,20.25,3171.18,0.0,19.63,32.7,59.9,21.23,adjusted_min
109415,2026-05-29 18:58:41.577812+00:00,18.06,20.72,3558.11,0.0,19.63,32.7,59.9,20.72,ok
109416,2026-05-29 18:59:42.383970+00:00,19.82,22.58,3233.89,0.0,19.63,32.7,59.9,22.58,ok
109417,2026-05-29 19:00:42.974483+00:00,17.88,20.02,3135.42,0.0,19.63,32.7,60.0,20.02,ok
109418,2026-05-29 19:01:43.741270+00:00,18.41,21.18,3533.83,0.0,19.63,32.7,60.0,21.18,ok
109419,2026-05-29 19:02:44.477886+00:00,19.47,21.42,3287.54,0.0,19.63,32.7,59.8,21.42,ok
109420,2026-05-29 19:03:45.463725+00:00,19.12,21.42,2955.76,0.0,19.63,32.8,59.8,21.42,ok
109421,2026-05-29 19:04:46.266884+00:00,17.18,20.02,3427.53,0.0,19.63,32.8,59.6,20.02,ok
109422,2026-05-29 19:05:47.276439+00:00,17.36,23.04,3026.75,0.0,19.63,32.8,59.6,23.04,ok
109423,2026-05-29 19:06:48.032543+00:00,18.41,18.4,2794.83,0.0,19.63,32.8,59.6,18.41,adjusted_min
109424,2026-05-29 19:07:49.268823+00:00,20.35,20.02,3160.9,0.0,19.63,32.8,59.4,20.35,adjusted_min
109425,2026-05-29 19:08:50.117883+00:00,20.7,24.44,2869.22,0.0,19.63,32.8,59.6,24.44,ok
109426,2026-05-29 19:09:50.832068+00:00,18.77,18.86,3002.82,0.0,19.63,32.8,59.7,18.86,ok
109427,2026-05-29 19:10:51.698551+00:00,23.35,27.69,3191.89,0.0,19.63,32.8,59.7,27.69,ok
109428,2026-05-29 19:11:52.405359+00:00,17.53,19.09,3228.6,0.0,19.63,32.8,59.8,19.09,ok
109429,2026-05-29 19:12:53.411840+00:00,16.3,18.63,3410.27,0.0,19.63,32.7,59.6,18.63,ok
109430,2026-05-29 19:13:54.654900+00:00,17.18,21.18,3533.83,0.0,19.63,32.7,59.9,21.18,ok
109431,2026-05-29 19:14:55.422484+00:00,18.06,22.58,3191.89,0.0,19.63,32.6,59.9,22.58,ok
109432,2026-05-29 19:15:56.127074+00:00,17.53,19.09,3632.47,0.0,19.63,32.6,60.1,19.09,ok
109433,2026-05-29 19:16:56.770457+00:00,17.53,28.15,3100.24,0.0,19.63,32.6,60.1,28.15,ok
109434,2026-05-29 19:17:57.857224+00:00,18.59,23.04,2878.16,0.0,19.63,32.6,60.0,23.04,ok
109435,2026-05-29 19:18:58.511532+00:00,19.82,22.35,3364.87,0.0,19.63,32.6,60.1,22.35,ok
109436,2026-05-29 19:19:59.229230+00:00,20.18,24.67,3095.26,0.0,19.63,32.6,60.1,24.67,ok
109437,2026-05-29 19:20:59.715786+00:00,20.53,23.51,3287.54,0.0,19.63,32.6,59.9,23.51,ok
109438,2026-05-29 19:22:00.442388+00:00,19.47,20.49,3320.36,0.0,19.63,32.6,60.0,20.49,ok
109439,2026-05-29 19:23:01.691785+00:00,20.7,18.63,3444.91,0.0,19.63,32.6,59.9,20.7,adjusted_min
109440,2026-05-29 19:24:02.853651+00:00,18.06,19.33,2706.67,0.0,19.63,32.6,59.9,19.33,ok
109441,2026-05-29 19:25:03.560558+00:00,16.12,18.86,2928.03,0.0,19.63,32.7,59.7,18.86,ok
109442,2026-05-29 19:26:04.372972+00:00,19.65,21.88,3439.1,0.0,19.63,32.7,59.5,21.88,ok
109443,2026-05-29 19:27:05.022918+00:00,17.71,19.79,3080.39,0.0,19.63,32.7,59.6,19.79,ok
109444,2026-05-29 19:28:06.240879+00:00,17.18,19.33,2909.75,0.0,19.63,32.7,59.4,19.33,ok
109445,2026-05-29 19:29:06.882927+00:00,17.53,22.35,3244.52,0.0,19.63,32.7,59.3,22.35,ok
109446,2026-05-29 19:30:07.603580+00:00,16.47,18.86,3130.36,0.0,19.63,32.7,59.3,18.86,ok
